method_key,metric_family,method_id,method_family,preset,label,detailed_file,raw_sample_count,render_sample_count,evidence_mode,position_noise_floor_m,velocity_noise_floor_mps,duration_s,render_unique_time_count,render_duplicate_time_count,render_dt_median_s,render_dt_p95_s,paired_evidence_count,position_evidence_count,velocity_evidence_count,position_overlap_count,position_3d_rmse_m,position_3d_p95_m,horizontal_position_p95_m,vertical_position_p95_m,position_3d_excess_p95_m,velocity_overlap_count,velocity_3d_rmse_mps,velocity_3d_p95_mps,horizontal_velocity_p95_mps,velocity_3d_excess_p95_mps,velocity_derivative_closure_p95_mps,velocity_derivative_closure_rmse_mps,position_velocity_step_closure_p95_m,position_velocity_step_closure_rmse_m,same_time_position_jump_max_m,same_time_velocity_jump_max_mps,same_time_jump_count,segment_join_count,segment_join_ordinary_count,segment_join_hard_gap_skipped_count,segment_join_position_closure_p95_m,segment_join_position_closure_max_m,segment_join_velocity_jump_p95_mps,segment_join_velocity_jump_max_mps,accel_p95_mps2,jerk_p95_mps3,raw_long_gap_count,gap_render_sample_count,gap_accel_p95_mps2,gap_jerk_p95_mps3,quality_backend,quality_fit_mode,quality_segment_count,quality_preset,overall_score_lower_is_better,group_evidence_fit_score,group_kinematic_consistency_score,group_continuity_score,group_motion_smoothness_score,group_gap_behavior_score
kalman_rts_balanced,fair_kalman_rts_vs_bea_v_spline_reduced_v2,kalman_rts_balanced,kalman_rts,balanced,Kalman-RTS (balanced),C:\Users\micke\adaptive-spline-adsb\track_output\flights\4BAAD9\methods\kalman_rts_balanced.json,4170,16017,paired,25.0,4.0,4004.0,16017,0,0.25,0.25,3728,3728,3728,3728,17.6191036206644,35.133905590262536,35.13151413572675,3.783959546161532,10.133905590262536,3728,3.3549035538685787,7.50746664692872,7.503118322623902,3.5074666469287203,0.004137071930619775,0.002425840349282811,0.0005168893458240765,0.00024961342691194816,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.316563922161289,0.3967325322738391,1,0,0.0,0.0,kalman_rts,whole_track_kalman_filter_plus_rts_smoother_no_segmentation,0,balanced,0.12556132689583419,0.14849009971479324,0.0004643819205930086,0.0,0.31907997458899207,0.0
kalman_rts_accurate,fair_kalman_rts_vs_bea_v_spline_reduced_v2,kalman_rts_accurate,kalman_rts,accurate,Kalman-RTS (accurate),C:\Users\micke\adaptive-spline-adsb\track_output\flights\4BAAD9\methods\kalman_rts_accurate.json,4170,16017,paired,25.0,4.0,4004.0,16017,0,0.25,0.25,3728,3728,3728,3728,16.96701661691082,33.629499777741486,33.62601546212617,3.6487794277062653,8.629499777741486,3728,3.4610072478896936,7.554099440824674,7.552898139670072,3.5540994408246744,0.008514128699854379,0.004497235991412887,0.0010663535218303868,0.0005562764833995855,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.472166342388675,0.8122524783839293,1,0,0.0,0.0,kalman_rts,whole_track_kalman_filter_plus_rts_smoother_no_segmentation,0,accurate,0.1343578128780215,0.1406294846870658,0.0009557485203769286,0.0,0.35315063794831747,0.0
kalman_rts_smooth,fair_kalman_rts_vs_bea_v_spline_reduced_v2,kalman_rts_smooth,kalman_rts,smooth,Kalman-RTS (smooth),C:\Users\micke\adaptive-spline-adsb\track_output\flights\4BAAD9\methods\kalman_rts_smooth.json,4170,16017,paired,25.0,4.0,4004.0,16017,0,0.25,0.25,3728,3728,3728,3728,20.283228399525903,40.16204042450913,39.91854177209753,6.188243769906123,15.16204042450913,3728,3.41763020640325,7.722029532046895,7.6632321308873,3.7220295320468946,0.002449048756434824,0.001338978441077518,0.00030626229032877373,0.00013459821771647003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.176969194752052,0.23498997404074173,1,0,0.0,0.0,kalman_rts,whole_track_kalman_filter_plus_rts_smoother_no_segmentation,0,smooth,0.1270025140486742,0.18402298084822716,0.0002749080844337486,0.0,0.30038481817899537,0.0
bea_v_spline_balanced,fair_kalman_rts_vs_bea_v_spline_reduced_v2,bea_v_spline_balanced,bea_v_spline,balanced,BEA-V-Spline (balanced),C:\Users\micke\adaptive-spline-adsb\track_output\flights\4BAAD9\methods\bea_v_spline_balanced.json,4170,16017,paired,25.0,4.0,4004.0,16017,0,0.25,0.25,3728,3728,3728,3728,30.662900249168857,58.55135495960747,58.53678478609827,5.197514159664794,33.55135495960747,3728,3.956258279181146,8.718467952000909,8.70459830679183,4.718467952000909,0.002502407894376052,0.0025908051797507085,0.00030791918670679475,0.00014107403263191256,0.0,0.0,0,47,47,0,0.00029384519122434933,0.0005798581346709516,0.9770946921436194,1.2740130266902896,4.131767071100199,0.24398825132997054,1,0,0.0,0.0,bea_v_spline,dynamic_piecewise_bea_v_spline_per_segment_tuned_hard_reported_C0_joins_exact_C1_post_join_harmonized,48,balanced,0.15571726455201054,0.3192698285576675,0.00028080741374208806,0.024440590337195582,0.29778332527544954,0.0
bea_v_spline_accurate,fair_kalman_rts_vs_bea_v_spline_reduced_v2,bea_v_spline_accurate,bea_v_spline,accurate,BEA-V-Spline (accurate),C:\Users\micke\adaptive-spline-adsb\track_output\flights\4BAAD9\methods\bea_v_spline_accurate.json,4170,16017,paired,25.0,4.0,4004.0,16017,0,0.25,0.25,3728,3728,3728,3728,24.962068014395935,47.198188724073304,47.13740350823926,4.8557951329530615,22.198188724073304,3728,3.739851246389885,8.320897612351152,8.319370127944707,4.3208976123511516,0.0032837547469662244,0.0028754780593178353,0.00040414054030389287,0.00018832911993790387,0.0,0.0,0,47,47,0,0.0004868506750719295,0.0006189808950994058,0.8828667060182099,1.288838680622136,4.190223757707265,0.318546383365332,1,0,0.0,0.0,bea_v_spline,dynamic_piecewise_bea_v_spline_per_segment_tuned_hard_reported_C0_joins_exact_C1_post_join_harmonized,48,accurate,0.14236105361129697,0.24121157265321863,0.0003684875518917548,0.022093575930833487,0.30599611740667443,0.0
bea_v_spline_smooth,fair_kalman_rts_vs_bea_v_spline_reduced_v2,bea_v_spline_smooth,bea_v_spline,smooth,BEA-V-Spline (smooth),C:\Users\micke\adaptive-spline-adsb\track_output\flights\4BAAD9\methods\bea_v_spline_smooth.json,4170,16017,paired,25.0,4.0,4004.0,16017,0,0.25,0.25,3728,3728,3728,3728,49.28002102176137,102.81195989375031,102.77319068805394,6.1221677085120945,77.81195989375031,3728,4.733963756665715,10.344017061358523,10.285245079310924,6.344017061358523,0.0022501216645137065,0.003228210614701277,0.00027726301838829125,0.00012811625323308758,0.0,0.0,0,47,47,0,0.00039163579478953154,0.0007260971004147888,1.0911454414214934,1.1876838828435234,4.031358300768238,0.2184917199035541,1,0,0.0,0.0,bea_v_spline,dynamic_piecewise_bea_v_spline_per_segment_tuned_hard_reported_C0_joins_exact_C1_post_join_harmonized,48,smooth,0.21473362710586893,0.6254721858964649,0.000252504117427497,0.02729625964630287,0.2894460424223913,0.0
