bea_v_spline_balanced,comp_0001_seg_0011,comp_0001,energy_constant,1766851445.0,1766851506.0,61.0,53,1230,1282,comp_0001_bnd_0010,comp_0001_bnd_0011,44.597353870572924,44.516733613480206,2.6803732284044934,36.596815024368354,87.73632975380032,91.37333200816438,36.51312808015077,87.71404660782932,91.30131185566097,2.525468284210433,4.402515278377063,4.848228601756773,0.3399733379083755,0.731308969096502,0.7564152473300682,0.07496537236954978,0.10764122991260174,0.4287474401880264,0.0,85.18781309127678,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,87.35654588995294,100.0,78.3753115753521,100.0,100.0,1.6497773242608411,100.0,1.5542022021268072,2.82154282184019,30.37360981783482,0.3673598825257064,0.00025238642479241067,0.006309705274418422,0.025793959675219587,3.4348442680079555e-06,0.5787019579597447,0.08445439877550427,0.00016766458734879776,3.2864945005927585e-05,64.20152144657207,63.972086461496275,0.14780233201457346,0.08163265306122448,local_tuning_candidate:more_position_detail;base=energy_constant_segment_smoothest_airborne_policy,67500.0,0.45,0.02,4.8999999999999995,7.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,12,
bea_v_spline_balanced,comp_0001_seg_0012,comp_0001,level_decel,1766851506.0,1766851571.0,65.0,64,1282,1345,comp_0001_bnd_0011,comp_0001_bnd_0012,31.44272534270572,31.381126686056444,1.9671972169827516,21.763738412196922,62.11748936881673,71.55275672250586,21.756026157777388,62.11505023657726,71.5410964446102,1.281595266274337,4.083627144084658,6.375373852448433,0.49201944208370646,0.8327920468216913,2.695100555556822,0.17203402199667864,0.4701601446530725,0.8518646794141514,0.0,87.0567387577836,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,95.84340300470598,100.0,77.86989007881927,100.0,100.0,10.963479846077906,100.0,1.855798886977595,3.3448083905349724,30.790365827956776,0.6154802302665395,0.0002242460408900329,0.005724623049369011,0.04734726424850086,6.9608079789364375e-06,0.4338423904047388,0.10960139558441034,0.00013460583279792748,2.981625176897676e-05,45.475623926632025,45.297278350919186,0.10723446460172996,0.07111111111111111,local_tuning_candidate:more_position_detail;base=steady_airborne_default,45000.0,0.45,0.03,3.5,5.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,12,
bea_v_spline_balanced,comp_0001_seg_0013,comp_0001,energy_constant,1766851571.0,1766851621.0,50.0,50,1345,1394,comp_0001_bnd_0012,comp_0001_bnd_0013,29.87212122268675,29.63596488000139,3.748761392008926,16.82599085458182,58.66691326104344,81.50839217348722,16.721376834119773,58.39932056901358,81.30246597781792,2.3420714401075884,7.703630261349467,8.836141189999239,0.5197516041564036,0.878711273550386,2.0655931656449393,0.157340414182618,0.396897943397623,0.7120623584203258,0.0,87.06010541920251,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,96.85669598536337,100.0,82.64948994759109,100.0,100.0,2.133835093443292,100.0,2.811916199588568,4.38624781253201,26.589356773791767,0.613667358252589,0.0004400499528451352,0.0095581811919785,0.03986441556224874,6.233571381211694e-06,0.42733893359678476,0.08576135475229689,0.00024951297520106613,4.978921530947631e-05,43.662446524007926,43.23567171836518,0.3642748056427415,0.0625,local_tuning_candidate:position_detail_velocity_light;base=energy_constant_segment_smoothest_airborne_policy,82500.0,0.55,0.009000000000000001,5.25,8.0,0.025,0.2,,,,8.0,,,,,,,,,14,14,10,
bea_v_spline_balanced,comp_0001_seg_0014,comp_0001,level_decel__turn_left_slow,1766851621.0,1766851652.0,31.0,29,1394,1422,comp_0001_bnd_0013,comp_0001_bnd_0014,28.018500286205366,27.72923197055026,4.015725664372977,25.856954903333573,47.227584547004945,52.585627182027864,25.626264667544213,47.14551898494759,52.53403536663478,3.6805939697533177,6.1700243871307965,6.549127036021332,2.8587569248447857,4.955772697230667,5.010211426030389,0.3810168775784201,0.865749740028581,1.1724754433621656,0.0,98.31182312471488,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,98.05258046051266,100.0,90.90945918408337,100.0,100.0,100.0,100.0,5.35638420181561,7.987605872263553,19.27013868671527,1.719401942707959,0.0019624531699935226,0.02353953124281824,2.6196563445055707,0.0004226329465146953,4.974058890049477,0.7395184851707911,0.0011528873774573987,0.00012260172522792815,39.54676680622891,38.515729739246915,0.8798665102895515,0.0603262542320714,local_tuning_candidate:energy_change_sparse_low_velocity;base=turn_or_transition_more_knots_shared_boundary_velocity,25200.0,1.4,0.00625,5.0,7.975,0.025,0.2,,,,7.975,,,,,,,,,14,14,7,
bea_v_spline_balanced,comp_0001_seg_0015,comp_0001,level_decel__turn_left_slow,1766851652.0,1766851671.0,19.0,16,1422,1437,comp_0001_bnd_0014,comp_0001_bnd_0015,23.541141824330836,23.4132290037662,2.4507276491809096,20.213985659441953,38.79785137818615,44.9302617449448,20.074355939606527,38.76591437105708,44.91337648975674,1.108456896439634,5.031368303724179,5.6329080997296614,3.072401513776922,4.65132799087918,4.678974570274925,0.30983324014917796,0.5941810040497207,0.7688373108104509,0.0,98.54178213480017,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,90.886138342501,100.0,100.0,100.0,100.0,6.708062297774063,11.218349688138057,19.308891746561414,1.6226785578296112,0.0020882719957320195,0.018593323945273778,2.451096537721466,0.00039836402304134787,4.606248310533783,0.667473016729756,0.0011822808797426582,9.684022887822802e-05,33.415238824783984,32.19931733486696,1.0100785967113681,0.07111111111111111,local_tuning_candidate:balanced_low_velocity;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.008749999999999999,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,6,
bea_v_spline_balanced,comp_0001_seg_0016,comp_0001,level_decel__turn_left_slow,1766851671.0,1766851690.0,19.0,19,1437,1455,comp_0001_bnd_0015,comp_0001_bnd_0016,20.47785998187644,19.145820695939108,7.265005114677221,13.573090442056218,34.796101312698106,49.883160853546855,11.734917197085924,34.02699878933698,49.243783086925674,6.911948148180045,11.03872367938885,11.786702376378912,3.146234387459512,7.448477162818309,10.599080194166884,0.5441233066230251,1.1457658052139406,1.4251947334619737,0.0,88.10422697673624,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,80.80077799725419,100.0,100.0,11.76102497175562,100.0,2.176626849492436,3.5343428530207057,28.232156653903203,0.6420024672937822,0.00155595362867907,0.02593043644911083,0.4974894523904346,8.238534094432044e-05,1.6129319320447624,0.11175476742374017,0.0008009746260109099,0.00013505435650693748,29.7038994027347,28.434743461486995,1.0761433388203723,0.06518786781349026,local_tuning_candidate:short_transition_strong_derivative_guard;base=turn_or_transition_more_knots_shared_boundary_velocity,43200.0,2.4,0.00375,6.4,9.9,0.025,0.2,,,,9.9,,,,,,,,,14,14,6,
bea_v_spline_balanced,comp_0001_seg_0017,comp_0001,level_decel__turn_left_slow,1766851690.0,1766851739.0,49.0,45,1455,1499,comp_0001_bnd_0016,comp_0001_bnd_0017,35.631409734581,35.52891470654959,2.7006627794520304,23.22552013196133,63.96479082071768,76.0764040856766,23.19767521629527,63.92855010492006,76.06360114928117,1.3592192734246282,6.036333588813225,7.175925812619084,2.215951999591747,3.7367098399579377,4.026604702180677,0.368706026395317,0.7290646691998791,1.804614605030037,0.0,97.89674062172269,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,93.14102597768968,100.0,91.99885940249939,100.0,100.0,100.0,100.0,6.014831411270115,10.745451127583163,18.270318610928044,1.8438057309863827,0.0019277813100755125,0.028267834070581078,2.2568057217190938,0.00047796252747324094,3.3875640130666453,0.8501814299513584,0.0008946000129029949,0.00014723766178659928,50.61644773062439,49.94589598043807,0.5328900897415346,0.07304601899196494,local_tuning_candidate:policy_base;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.025,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,10,
bea_v_spline_balanced,comp_0001_seg_0018,comp_0001,level_decel__turn_left_medium,1766851739.0,1766851754.0,15.0,14,1499,1512,comp_0001_bnd_0017,comp_0001_bnd_0018,27.508596462115975,27.340759058241023,3.0341017508895276,27.793489565585283,38.96024651492003,39.30931932400037,27.748980887348964,38.754737002264406,39.14309673723962,1.8727770510785149,5.541112251384202,7.032138845916961,3.5325227197103803,7.29427686800306,11.410013214440372,0.7034799596656978,1.5579690332538387,1.9177673521715708,0.0,98.30474486726693,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,98.3815506696026,100.0,90.61849241821633,100.0,100.0,100.0,100.0,7.5136775358785615,12.77539669683704,19.47851508243192,4.592764624795173,0.0028045569398912687,0.03603579945867934,2.480744972916704,0.0006313672240376773,3.371044134786777,0.4846709473297262,0.0009910101821443452,0.00018768645550350195,37.68813200543181,36.08683215157998,1.3671619345695873,0.07438016528925619,local_tuning_candidate:position_detail_velocity_light;base=turn_or_transition_more_knots_shared_boundary_velocity,9900.0,0.55,0.011250000000000001,3.0,5.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,6,
bea_v_spline_balanced,comp_0001_seg_0019,comp_0001,level_decel__turn_left_slow,1766851754.0,1766851790.0,36.0,37,1512,1548,comp_0001_bnd_0018,comp_0001_bnd_0019,15.103088422478407,14.840176178955893,2.805788815066356,13.099822224172442,23.755814548917197,31.203748912256433,12.975504392089842,22.976794652424957,30.545186679720768,1.1232135558556138,6.908978231663467,7.344320103461655,1.240209096572042,3.032568858805339,3.181853220659401,0.27462877336768593,0.6381689928926716,1.3130349206878642,0.0,97.57578107293969,excellent_trajectory_model_for_reference_free_derivative_analysis,False,airborne,100.0,100.0,99.52297186974153,100.0,100.0,76.52105573781031,100.0,1.7988676209274335,2.8075529400435992,11.119817282293079,1.364151100380412,0.0014728892797059461,0.017338184329757735,0.7993123283580582,0.00020442614185418894,0.9942263432910464,0.28660685049208784,0.0005083753664796249,9.030304338863374e-05,20.815186912823922,20.478326310506976,0.1697653964687713,0.07217643127645355,local_tuning_candidate:balanced_low_velocity;base=turn_or_transition_more_knots_shared_boundary_velocity,18000.0,1.0,0.008749999999999999,4.0,5.5,0.025,0.2,,,,7.0,,,,,,,,,14,14,9,
bea_v_spline_balanced,comp_0001_seg_0020,comp_0001,descent,1766851790.0,1766851992.0,202.0,202,1548,1749,comp_0001_bnd_0019,comp_0001_bnd_0020,14.618494496796954,14.520098613646548,1.6932565082888156,10.133124707305125,26.81434714699713,41.78332402301544,9.785862011624669,26.76637037726271,41.78330193389694,0.8577050606477599,3.7639126281726356,4.991920441336333,0.21506407777423822,0.4133579530909874,0.5462733698156996,0.04673546861626067,0.09101510241314131,0.1928705055114576,0.0,93.02569955211749,excellent_trajectory_model_for_reference_free_derivative_analysis,False,approach_final,100.0,100.0,97.55958458193383,100.0,100.0,34.1616601900806,100.0,1.5671428818037105,3.2853133454806716,13.392635731780635,0.9081551586972382,0.0006702533941306205,0.014499442091280816,0.12772316345882262,3.4650097246917864e-05,0.33830619165946885,0.17223648251321763,0.00021893419974274313,7.552638816205021e-05,20.913371933633282,20.817030406656688,0.015456079623677193,0.08088544735291643,local_tuning_candidate:more_position_detail;base=steady_airborne_default,45000.0,0.45,0.03,3.5,5.0,0.025,0.2,,,,7.0,,,,,,,,,14,14,31,
